,label,text-neigh,label_num,text-rel,token
1969,Capability,privileges of System and creates persistence by creating the,1,"The malware component, test.exe creates persistence by creating the following scheduled task",thwart
1970,Capability,attachment. The deflated exe was a variant of the,1,The deflated exe was a variant of the same downloader described above,applies
1971,Capability,payload in that case was detected as Backdoor.APT.CookieCutter (aka Pirpi),1,The secondary payload Backdoor.APT.CookieCutter (aka Pirpi) was detected as,use
1972,Capability,PE32 DLL Exports: _LowLevelKeyboardProc@12 Creates the log file: %TEMP%\~DFD3O8.tmp.,1,Creates the log file: %TEMP%\~DFD3O8.tmp,retrieve
1973,Capability,hidden console window and registers its only export _LowLevelKeyboardProc@12,1,It registers its only export _LowLevelKeyboardProc@12 as a hook procedure for low-level keyboard input events (WH_KEYBOARD_LL hook),is sent
1974,Capability,SYSKEYDOWN system messages and writes information about each keystroke,1,The low-level keyboard hook procedure writes information about each keystroke to the log file,steal
1975,Capability,an infinite loop. It collects most of the available,1,It collects most of the available information about the system,include
1976,Capability,"The retrieved information is compressed using bzip2, encrypted with",1,The retrieved information compressed using bzip2,drop
1977,Capability,"is compressed using bzip2, encrypted with AES and then",1,AES The retrieved information encrypted with,are persistently used
1978,Capability,read from disk and uploaded to the server instead,1,uploaded it to the server,arrive
1979,Capability,the server. The module transmits the collected information in,1,The module transmits the collected information in the body of the POST request,are
1980,Capability,sophistication. All three samples provided remote access to the,1,All three samples provided remote access to via the attacker two Command and Control (C2) servers,steal
1981,Capability,"to infect other systems, download additional tools, remove log",1,a post exploitation tool download,include
1982,Capability,"systems, download additional tools, remove log data, and itself",1,a post exploitation tool remove log data,trick
1983,Capability,"log data, and itself be used as a backdoor. The",1,be used itself as a backdoor,requests
1984,Capability,mode driver that can hide aspects of the tool,1,The third sample hide aspects of the tool from user-mode tools,is
1985,Capability,tools. This third component is likely used for long-term implantation and,1,This third component is likely used for intelligence gathering,opens
1986,Capability,with the purpose of extracting from itself a malicious,1,The executable 14c04f88dc97aef3e9b516ef208a2bf5 extracting from a malicious payload itself,executing
1987,Capability,malicious payload and to initialize and install it into a targeted,1,The executable 14c04f88dc97aef3e9b516ef208a2bf5 initialize and install it into a targeted system,send
1988,Capability,"Dynamic-Link Library (DLL), which enables an attacker to have",1,the malicious payload enables an attacker to have full control of the system,employs
1989,Capability,3. infocardapi.dll The dropper sets the creation and last,1,The dropper sets the creation and last written timestamp of the newly created file to the date 2007-03-07 00:00:00,are encrypted
1990,Capability,created malicious DLL to blend in with other system files.,1,blend in the newly created malicious  DLL with other system files,detects
1991,Capability,This is meant to prevent identification during disk forensics,1,This prevent identification during disk forensics,detects
1992,Capability,file that is dropped is hidden in a resource of,1,The malicious DLL file that is dropped is hidden in a resource of the dropper binary,based
1993,Capability,file is 'Z' which prevents the file from executing,1,the first byte of the file is 'Z' prevents the file from being detected as an executable by many defensive tools,generates
1994,Capability,parameter. This export then implements the actual install logic,1,This export implements the actual install logic to maintain persistence,uses
1995,Capability,Sample (MD5: This sample is a 'backdoor' which is,1,This sample is a 'backdoor',connects
1996,Capability,which is the DLL dropped by the dropper sample,1,the dropper sample file dropped the DLL,turned
1997,Capability,the sample attempts to use documented APIs such as,1,the sample use documented APIs such as OpenSCManager() and CreateService() to initialize itself as a persistent Windows service,sent
1998,Capability,to the file. This allows any user to have,1,This allows any user to have complete control over the machine,installed
1999,Capability,This means that after cleaning up the components dropped by,1,cleaning up the components dropped by the malware,install
2000,Capability,"the malware, the system remains vulnerable to local attacks",1,the system remains vulnerable to local attacks,harvested
2001,Capability,be an attempt to fool some automated dynamic analysis,1,fool some automated dynamic analysis or anti-malware software into believing this is the legitimate ESET AV software,act as
2002,Capability,enables the sample to access the real user’s desktop,1,the sample access the real user’s desktop if started as service,compromised
2003,Capability,"to ""FBI20111024"" The beacon is encrypted using an XOR/ADD loop",1,The beacon is encrypted using an XOR/ADD loop using the statically defined key 0x1C,are delivered
