,Unnamed: 0,label,text-neigh,label_num,text-rel,text-neigh-processed,text-rel-processed,text-neigh-tokens,text-rel-tokens
1553,1553,no-command_and_control,e-mails de- signed to reveal the IP addresses of,0,specially crafted IP spy links and e-mails reveal the IP addresses of operators of pseudonymous accounts,e-mail de- sign reveal ip address,special craft ip spi link e-mail reveal ip address oper pseudonym account,"['e-mail', 'de-', 'sign', 'reveal', 'ip', 'address']","['special', 'craft', 'ip', 'spi', 'link', 'e-mail', 'reveal', 'ip', 'address', 'oper', 'pseudonym', 'account']"
1554,1554,no-command_and_control,"national . The executables used virtualized obfusca- tion ,",0,The executables used virtualized obfusca- tion,nation execut use virtual obfusca- tion,execut use virtual obfusca- tion,"['nation', 'execut', 'use', 'virtual', 'obfusca-', 'tion']","['execut', 'use', 'virtual', 'obfusca-', 'tion']"
1555,1555,no-command_and_control,"modular design, and can download additional modules from a",0,the spyware download additional modules from a command & control (C&C) server,modular design download addit modul,spywar download addit modul command control c&c server,"['modular', 'design', 'download', 'addit', 'modul']","['spywar', 'download', 'addit', 'modul', 'command', 'control', 'c&c', 'server']"
1556,1556,no-command_and_control,"& control (C&C) server, including password cap- ture (from",0,including password cap- ture (from over 20 applications),control c&c server includ password cap- ture,includ password cap- ture 20 applic,"['control', 'c&c', 'server', 'includ', 'password', 'cap-', 'ture']","['includ', 'password', 'cap-', 'ture', '20', 'applic']"
1557,1557,no-command_and_control,"& control (C&C) server, including password cap- ture (from",0,including recording of screenshots,control c&c server includ password cap- ture,includ record screenshot,"['control', 'c&c', 'server', 'includ', 'password', 'cap-', 'ture']","['includ', 'record', 'screenshot']"
1558,1558,no-command_and_control,"& control (C&C) server, including password cap- ture (from",0,Skype chat including,control c&c server includ password cap- ture,skype chat includ,"['control', 'c&c', 'server', 'includ', 'password', 'cap-', 'ture']","['skype', 'chat', 'includ']"
1559,1559,no-command_and_control,"& control (C&C) server, including password cap- ture (from",0,including file transfers,control c&c server includ password cap- ture,includ file transfer,"['control', 'c&c', 'server', 'includ', 'password', 'cap-', 'ture']","['includ', 'file', 'transfer']"
1560,1560,no-command_and_control,"& control (C&C) server, including password cap- ture (from",0,including the computer’s micro- phone input from,control c&c server includ password cap- ture,includ comput micro- phone input,"['control', 'c&c', 'server', 'includ', 'password', 'cap-', 'ture']","['includ', 'comput', 'micro-', 'phone', 'input']"
1561,1561,no-command_and_control,"& control (C&C) server, including password cap- ture (from",0,including webcam input from,control c&c server includ password cap- ture,includ webcam input,"['control', 'c&c', 'server', 'includ', 'password', 'cap-', 'ture']","['includ', 'webcam', 'input']"
1562,1562,no-command_and_control,phone and webcam. To exfiltrate data back to the,0,exfiltrate data back to the C&C server,phone webcam. exfiltr data back,exfiltr data back c&c server,"['phone', 'webcam.', 'exfiltr', 'data', 'back']","['exfiltr', 'data', 'back', 'c&c', 'server']"
1563,1563,no-command_and_control,"C&C server, a module encrypts and writes it to",0,a module encrypts it,c&c server modul encrypt write,modul encrypt,"['c&c', 'server', 'modul', 'encrypt', 'write']","['modul', 'encrypt']"
1564,1564,no-command_and_control,a module encrypts and writes it to disk in,0,a module writes it to disk in a special folder,modul encrypt write disk,modul write disk special folder,"['modul', 'encrypt', 'write', 'disk']","['modul', 'write', 'disk', 'special', 'folder']"
1565,1565,no-command_and_control,The spyware period- ically probes this folder for files,0,The spyware probes this folder for files that match a certain naming convention,spywar period- ical probe thi folder file,spywar probe thi folder file match certain name convent,"['spywar', 'period-', 'ical', 'probe', 'thi', 'folder', 'file']","['spywar', 'probe', 'thi', 'folder', 'file', 'match', 'certain', 'name', 'convent']"
1566,1566,no-command_and_control,"certain naming convention, then sends them to the C&C",0,The spyware sends them to the C&C server,certain name convent send c&c,spywar send c&c server,"['certain', 'name', 'convent', 'send', 'c&c']","['spywar', 'send', 'c&c', 'server']"
1567,1567,no-command_and_control,"C&C server. It then overwrites the files, renames them",0,It over- writes the files,c&c server. overwrit file renam,over- write file,"['c&c', 'server.', 'overwrit', 'file', 'renam']","['over-', 'write', 'file']"
1568,1568,no-command_and_control,"over- writes the files, renames them several times, and",0,It renames them several times,over- write file renam sever time,renam sever time,"['over-', 'write', 'file', 'renam', 'sever', 'time']","['renam', 'sever', 'time']"
1569,1569,no-command_and_control,"them several times, and deletes them, in an apparent",0,It deletes them,sever time delet appar,delet,"['sever', 'time', 'delet', 'appar']",['delet']
1570,1570,no-command_and_control,an apparent effort to frustrate forensic analysis. Analysis of,0,It frustrate forensic analysis,appar effort frustrat forens analysis. analysi,frustrat forens analysi,"['appar', 'effort', 'frustrat', 'forens', 'analysis.', 'analysi']","['frustrat', 'forens', 'analysi']"
1571,1571,no-command_and_control,encryption: Because the malware employed myriad known anti-debugging and,0,the malware employed myriad known anti-debugging and anti-analysis techniques,encryption: becaus malwar employ myriad known anti-debug,malwar employ myriad known anti-debug anti-analysi techniqu,"['encryption:', 'becaus', 'malwar', 'employ', 'myriad', 'known', 'anti-debug']","['malwar', 'employ', 'myriad', 'known', 'anti-debug', 'anti-analysi', 'techniqu']"
1572,1572,no-command_and_control,"and anti-analysis techniques, it thwarted our attempts to attach",0,it thwarted our attempts to attach debuggers,anti-analysi techniqu thwart attempt attach,thwart attempt attach debugg,"['anti-analysi', 'techniqu', 'thwart', 'attempt', 'attach']","['thwart', 'attempt', 'attach', 'debugg']"
1573,1573,no-command_and_control,We found that FinSpy encrypts data using a custom,0,FinSpy encrypts data using a custom imple- mentation of AES-256-CBC,found finspi encrypt data use custom,finspi encrypt data use custom imple- mentat aes-256-cbc,"['found', 'finspi', 'encrypt', 'data', 'use', 'custom']","['finspi', 'encrypt', 'data', 'use', 'custom', 'imple-', 'mentat', 'aes-256-cbc']"
1574,1574,no-command_and_control,The key and IV are encrypted using an em- bedded,0,The key and IV are encrypted using an em- bedded RSA-2048 public key,key iv encrypt use em- bed,key iv encrypt use em- bed rsa-2048 public key,"['key', 'iv', 'encrypt', 'use', 'em-', 'bed']","['key', 'iv', 'encrypt', 'use', 'em-', 'bed', 'rsa-2048', 'public', 'key']"
1575,1575,no-command_and_control,and 16 byte IV are generated by repeatedly reading the,0,The 32 byte AES key and 16 byte IV are generated by repeatedly reading the low-order-4-bytes of the Windows clock,16 byte iv gener repeatedli read,32 byte ae key 16 byte iv gener repeatedli read low-order-4-byt window clock,"['16', 'byte', 'iv', 'gener', 'repeatedli', 'read']","['32', 'byte', 'ae', 'key', '16', 'byte', 'iv', 'gener', 'repeatedli', 'read', 'low-order-4-byt', 'window', 'clock']"
1576,1576,no-command_and_control,for C&C commu- nication uses the same type of,0,FinSpy’s wire protocol for C&C commu- nication uses the same type of encryption,c&c commu- nicat use type,finspi wire protocol c&c commu- nicat use type encrypt,"['c&c', 'commu-', 'nicat', 'use', 'type']","['finspi', 'wire', 'protocol', 'c&c', 'commu-', 'nicat', 'use', 'type', 'encrypt']"
1577,1577,no-command_and_control,the attacker aims to discover the IP address of,0,the attacker discover the IP address of a victim who is typically the opera- tor of a pseudonymous social media or e-mail account,attack aim discov ip address,attack discov ip address victim typic opera- tor pseudonym social media e-mail account,"['attack', 'aim', 'discov', 'ip', 'address']","['attack', 'discov', 'ip', 'address', 'victim', 'typic', 'opera-', 'tor', 'pseudonym', 'social', 'media', 'e-mail', 'account']"
1578,1578,no-command_and_control,"e-mail, their IP address is revealed to the at- The",0,is revealed their IP address to the at- tacker,e-mail ip address reveal at-,reveal ip address at- tacker,"['e-mail', 'ip', 'address', 'reveal', 'at-']","['reveal', 'ip', 'address', 'at-', 'tacker']"
1579,1579,no-command_and_control,Red Sky had earlier targeted other users with IP,0,Red Sky IP spy links shortened using the al9mood bit.ly account targeted other users with,red sky earlier target user ip,red sky ip spi link shorten use al9mood bit.li account target user,"['red', 'sky', 'earlier', 'target', 'user', 'ip']","['red', 'sky', 'ip', 'spi', 'link', 'shorten', 'use', 'al9mood', 'bit.li', 'account', 'target', 'user']"
1580,1580,no-command_and_control,account linked to al9mood sent Je- had Abdulla an,0,An account linked to al9mood Je- had Abdulla sent an IP spy link on in 10/2/12 a public message,account link al9mood sent je- abdulla,account link al9mood je- abdulla sent ip spi link system-path  public messag,"['account', 'link', 'al9mood', 'sent', 'je-', 'abdulla']","['account', 'link', 'al9mood', 'je-', 'abdulla', 'sent', 'ip', 'spi', 'link', 'system-path', 'public', 'messag']"
1581,1581,no-command_and_control,a Japanese company. @YLUBH received at least three IP,0,@YLUBH received at least three IP spy links in late 2012,japanes company. @ylubh receiv least three ip,@ylubh receiv least three ip spi link late ,"['japanes', 'company.', '@ylubh', 'receiv', 'least', 'three', 'ip']","['@ylubh', 'receiv', 'least', 'three', 'ip', 'spi', 'link', 'late']"
1582,1582,no-command_and_control,"Sayed Yousif. The attacker sent the e-mails using ReadNotify.com,",0,The attacker ReadNotify.com sent the e-mails using,say yousif. attack sent e-mail use  com-file,attack  com-file sent e-mail use,"['say', 'yousif.', 'attack', 'sent', 'e-mail', 'use', 'com-file']","['attack', 'com-file', 'sent', 'e-mail', 'use']"
1583,1583,no-command_and_control,"e-mails using ReadNotify.com, which records the user’s IP address",0,ReadNotify.com records the user’s IP address upon their mail client downloading the remote image,e-mail use  com-file record user ip address, com-file record user ip address upon mail client download remot imag,"['e-mail', 'use', 'com-file', 'record', 'user', 'ip', 'address']","['com-file', 'record', 'user', 'ip', 'address', 'upon', 'mail', 'client', 'download', 'remot', 'imag']"
1584,1584,no-command_and_control,"same ba- sic functionality, including screen capture, keylogging, remote",0,the same ba- sic functionality including screen capture,ba- sic function includ screen captur keylog remot,ba- sic function includ screen captur,"['ba-', 'sic', 'function', 'includ', 'screen', 'captur', 'keylog', 'remot']","['ba-', 'sic', 'function', 'includ', 'screen', 'captur']"
1585,1585,no-command_and_control,"same ba- sic functionality, including screen capture, keylogging, remote",0,the same ba- sic functionality including keylogging,ba- sic function includ screen captur keylog remot,ba- sic function includ keylog,"['ba-', 'sic', 'function', 'includ', 'screen', 'captur', 'keylog', 'remot']","['ba-', 'sic', 'function', 'includ', 'keylog']"
