,Unnamed: 0,label,text-neigh,label_num,text-rel,text-neigh-processed,text-rel-processed,text-neigh-tokens,text-rel-tokens
1603,1603,other,samples used in Bahrain overwrite the hard disk’s boot,1,the FinSpy samples used in Bahrain overwrite the hard disk’s boot sector,sampl use bahrain overwrit hard disk boot,finspi sampl use bahrain overwrit hard disk boot sector,"['sampl', 'use', 'bahrain', 'overwrit', 'hard', 'disk', 'boot']","['finspi', 'sampl', 'use', 'bahrain', 'overwrit', 'hard', 'disk', 'boot', 'sector']"
1604,1604,other,disk’s boot sector to modify the boot process; the,1,the FinSpy samples used in Bahrain modify the boot process,disk boot sector modifi boot process;,finspi sampl use bahrain modifi boot process,"['disk', 'boot', 'sector', 'modifi', 'boot', 'process;']","['finspi', 'sampl', 'use', 'bahrain', 'modifi', 'boot', 'process']"
1605,1605,other,boot process; the spyware is loaded be- 23rd USENIX Security,1,is loaded the spyware be- fore the OS,boot process; spywar load be- 23rd usenix secur,load spywar be- fore os,"['boot', 'process;', 'spywar', 'load', 'be-', '23rd', 'usenix', 'secur']","['load', 'spywar', 'be-', 'fore', 'os']"
1606,1606,other,"fore the OS, and injects itself into OS processes",1,the spyware OS processes injects itself into as they start,fore os inject os process,spywar os process inject start,"['fore', 'os', 'inject', 'os', 'process']","['spywar', 'os', 'process', 'inject', 'start']"
1607,1607,other,"in Adobe Flash 11.4, loading shell code to download",1,an embedded Flash file that exploited a vulnerability fixed in Adobe Flash 11.4 loading shell code,adob flash 11.4 load shell code download,embed flash file exploit vulner fix adob flash 11.4 load shell code,"['adob', 'flash', '11.4', 'load', 'shell', 'code', 'download']","['embed', 'flash', 'file', 'exploit', 'vulner', 'fix', 'adob', 'flash', '11.4', 'load', 'shell', 'code']"
1608,1608,other,loading shell code to download a second stage from,1,shell code download a second stage from faddeha.com,load shell code download second stage,shell code download second stage  com-file,"['load', 'shell', 'code', 'download', 'second', 'stage']","['shell', 'code', 'download', 'second', 'stage', 'com-file']"
1609,1609,other,"on VirusTotal. The exploit downloaded a second stage, which",1,The exploit downloaded a second stage,virustotal. exploit download second stage,exploit download second stage,"['virustotal.', 'exploit', 'download', 'second', 'stage']","['exploit', 'download', 'second', 'stage']"
1610,1610,other,"stage, which in turn downloaded a sam- ple of",1,a second stage downloaded a sam- ple of SpyNet from maile-s.com,stage turn download sam- ple,second stage download sam- ple spynet  com-file,"['stage', 'turn', 'download', 'sam-', 'ple']","['second', 'stage', 'download', 'sam-', 'ple', 'spynet', 'com-file']"
1611,1611,other,to posting. The attack downloaded an instance of SpyNet,1,The attack downloaded an instance of SpyNet from isteeler.com,posting. attack download instanc spynet,attack download instanc spynet  com-file,"['posting.', 'attack', 'download', 'instanc', 'spynet']","['attack', 'download', 'instanc', 'spynet', 'com-file']"
1612,1612,other,differed in their hash downloaded the same pay- load).,1,some documents that differed in their hash downloaded the same pay- load,differ hash download pay- load.,document differ hash download pay- load,"['differ', 'hash', 'download', 'pay-', 'load.']","['document', 'differ', 'hash', 'download', 'pay-', 'load']"
1613,1613,other,load). The exploits primarily downloaded instances of SpyNet from,1,The exploits downloaded instances of SpyNet from upload.bz,load. exploit primarili download instanc spynet,exploit download instanc spynet upload.bz,"['load.', 'exploit', 'primarili', 'download', 'instanc', 'spynet']","['exploit', 'download', 'instanc', 'spynet', 'upload.bz']"
1614,1614,other,the other CVE-2012-0158 exploits downloaded DarkComet from www.getmedia.us and,1,Two of the other CVE-2012-0158 exploits DarkComet down- loaded from www.getmedia.us and www.technopenta.com,cve-2012-0158 exploit download darkcomet  get-file,two cve-2012-0158 exploit darkcomet down- load  get-file  com-file,"['cve-2012-0158', 'exploit', 'download', 'darkcomet', 'get-file']","['two', 'cve-2012-0158', 'exploit', 'darkcomet', 'down-', 'load', 'get-file', 'com-file']"
1615,1615,other,operator of FinSpy can obscure the location of the,1,an operator of FinSpy obscure the location of the C&C server (called the mas- ter) by setting up a proxy known as a relay,oper finspi obscur locat,oper finspi obscur locat c&c server call mas- ter set proxi known relay,"['oper', 'finspi', 'obscur', 'locat']","['oper', 'finspi', 'obscur', 'locat', 'c&c', 'server', 'call', 'mas-', 'ter', 'set', 'proxi', 'known', 'relay']"
1616,1616,other,"can report system information, upload screenshots, and drop and",1,a piece of malware upload screenshots,report system inform upload screenshot drop,piec malwar upload screenshot,"['report', 'system', 'inform', 'upload', 'screenshot', 'drop']","['piec', 'malwar', 'upload', 'screenshot']"
1617,1617,other,"information, upload screenshots, and drop and execute more malware. Based on",1,a piece of malware drop and execute more malware,inform upload screenshot drop execut malware. base,piec malwar drop execut malwar,"['inform', 'upload', 'screenshot', 'drop', 'execut', 'malware.', 'base']","['piec', 'malwar', 'drop', 'execut', 'malwar']"
1618,1618,other,Eastern countries. The attacks include spyware for ongoing monitoring,1,The attacks include spyware for ongoing monitoring,eastern countries. attack includ spywar ongo monitor,attack includ spywar ongo monitor,"['eastern', 'countries.', 'attack', 'includ', 'spywar', 'ongo', 'monitor']","['attack', 'includ', 'spywar', 'ongo', 'monitor']"
1619,1619,other,Eastern countries. The attacks include spyware for ongoing monitoring,1,The attacks include the use of IP spy links to deanonymize those who voice dissent,eastern countries. attack includ spywar ongo monitor,attack includ use ip spi link deanonym voic dissent,"['eastern', 'countries.', 'attack', 'includ', 'spywar', 'ongo', 'monitor']","['attack', 'includ', 'use', 'ip', 'spi', 'link', 'deanonym', 'voic', 'dissent']"
1620,1620,other,data that the Trojan gathers from the infected machine,1,the Trojan gathers data from the infected machine,data trojan gather infect machin,trojan gather data infect machin,"['data', 'trojan', 'gather', 'infect', 'machin']","['trojan', 'gather', 'data', 'infect', 'machin']"
1621,1621,other,"Helpfully, the malware author writes log messages to the",1,the malware author writes log messages to the ‘DF64159.TMP’ file,help malwar author write log messag,malwar author write log messag  tmp-file file,"['help', 'malwar', 'author', 'write', 'log', 'messag']","['malwar', 'author', 'write', 'log', 'messag', 'tmp-file', 'file']"
1622,1622,other,"section, the Cmstar downloader gathers system-specific information to send",1,the Cmstar downloader gathers system-specific information to send to the C2 server,section cmstar download gather system-specif inform send,cmstar download gather system-specif inform send c2 server,"['section', 'cmstar', 'download', 'gather', 'system-specif', 'inform', 'send']","['cmstar', 'download', 'gather', 'system-specif', 'inform', 'send', 'c2', 'server']"
1623,1623,other,the Cmstar sample specifically looks for Kaspersky’s Anti-virus product (avp.exe),1,the Cmstar sample Kaspersky’s Anti-virus product (avp.exe) running on the compromised system looks for,cmstar sampl specif look kasperski anti-viru product avp.ex,cmstar sampl kasperski anti-viru product avp.ex run compromis system look,"['cmstar', 'sampl', 'specif', 'look', 'kasperski', 'anti-viru', 'product', 'avp.ex']","['cmstar', 'sampl', 'kasperski', 'anti-viru', 'product', 'avp.ex', 'run', 'compromis', 'system', 'look']"
1624,1624,other,and a hashing algorithm used to find antivirus processes,1,The Cmstar tool used a hashing algorithm to on find antivirus processes an infected system,hash algorithm use find antiviru process,cmstar tool use hash algorithm find antiviru process infect system,"['hash', 'algorithm', 'use', 'find', 'antiviru', 'process']","['cmstar', 'tool', 'use', 'hash', 'algorithm', 'find', 'antiviru', 'process', 'infect', 'system']"
1625,1625,other,previously unseen method of manually creating its import address table,1,The Cmstar tool manually creating its import address table using to an API function name character offset mapping techniques,previous unseen method manual creat import address tabl,cmstar tool manual creat import address tabl use api function name charact offset map techniqu,"['previous', 'unseen', 'method', 'manual', 'creat', 'import', 'address', 'tabl']","['cmstar', 'tool', 'manual', 'creat', 'import', 'address', 'tabl', 'use', 'api', 'function', 'name', 'charact', 'offset', 'map', 'techniqu']"
1626,1626,other,The secondary dropper then cleans up after itself with a,1,The secondary dropper cleans up after with itself a simple vbs script,secondari dropper clean,secondari dropper clean simpl vb script,"['secondari', 'dropper', 'clean']","['secondari', 'dropper', 'clean', 'simpl', 'vb', 'script']"
1627,1627,other,primary function is to serve as a cleanup mechanism,1,the secondary dll file serve as a cleanup mechanism for the dropped binary,primari function serv cleanup mechan,secondari dll file serv cleanup mechan drop binari,"['primari', 'function', 'serv', 'cleanup', 'mechan']","['secondari', 'dll', 'file', 'serv', 'cleanup', 'mechan', 'drop', 'binari']"
1628,1628,other,"turn, The malicious DLL loads a backdoor binary blob",1,The malicious DLL loads a backdoor binary blob MD5,turn malici dll load backdoor binari blob,malici dll load backdoor binari blob md5,"['turn', 'malici', 'dll', 'load', 'backdoor', 'binari', 'blob']","['malici', 'dll', 'load', 'backdoor', 'binari', 'blob', 'md5']"
1629,1629,other,the downloader is to download and execute additional malware,1,the downloader download additional malware on the victim's system,download download execut addit malwar,download download addit malwar victim' system,"['download', 'download', 'execut', 'addit', 'malwar']","['download', 'download', 'addit', 'malwar', ""victim'"", 'system']"
1630,1630,other,is to download and execute additional malware on the,1,the downloader execute additional malware on the victim's system,download execut addit malwar,download execut addit malwar victim' system,"['download', 'execut', 'addit', 'malwar']","['download', 'execut', 'addit', 'malwar', ""victim'"", 'system']"
1631,1631,other,a compromised website to download an encrypted malicious payload,1,the downloader download an encrypted malicious payload,compromis websit download encrypt malici payload,download download encrypt malici payload,"['compromis', 'websit', 'download', 'encrypt', 'malici', 'payload']","['download', 'download', 'encrypt', 'malici', 'payload']"
1632,1632,other,downloader will decrypt and execute Depending on the way,1,the downloader execute an encrypted malicious payload,download decrypt execut depend way,download execut encrypt malici payload,"['download', 'decrypt', 'execut', 'depend', 'way']","['download', 'execut', 'encrypt', 'malici', 'payload']"
1633,1633,other,will then proceed to copy data from the victim's,1,OneDriveSolution copy data from to the victim's computer the OneDrive account,proceed copi data victim',onedrivesolut copi data victim' comput onedr account,"['proceed', 'copi', 'data', ""victim'""]","['onedrivesolut', 'copi', 'data', ""victim'"", 'comput', 'onedr', 'account']"
1634,1634,other,the downloader is to download and execute additional malware,1,the downloader download additional malware on the victim's system,download download execut addit malwar,download download addit malwar victim' system,"['download', 'download', 'execut', 'addit', 'malwar']","['download', 'download', 'addit', 'malwar', ""victim'"", 'system']"
1635,1635,other,is to download and execute additional malware on the,1,the downloader execute additional malware on the victim's system,download execut addit malwar,download execut addit malwar victim' system,"['download', 'execut', 'addit', 'malwar']","['download', 'execut', 'addit', 'malwar', ""victim'"", 'system']"
