,Unnamed: 0,label,text-rel,label_num,text-neigh,text-rel-processed,text-neigh-processed,text-rel-tokens,text-neigh-tokens
612,612,NoFile,TCP data sent from the command and control server,0,text represents TCP data sent from the command and,tcp data sent command control server,text repres tcp data sent command,"['tcp', 'data', 'sent', 'command', 'control', 'server']","['text', 'repres', 'tcp', 'data', 'sent', 'command']"
613,613,NoFile,be sent commands to all bots for a campaign,0,allows for commands to be sent to all bots for,sent command bot campaign,allow command sent bot,"['sent', 'command', 'bot', 'campaign']","['allow', 'command', 'sent', 'bot']"
614,614,NoFile,The TinyZBot queries the server in order to enumerate all files currently available to it,0,individual control. The TinyZBot queries the server in order,tinyzbot queri server order enumer file current avail,individu control. tinyzbot queri server order,"['tinyzbot', 'queri', 'server', 'order', 'enumer', 'file', 'current', 'avail']","['individu', 'control.', 'tinyzbot', 'queri', 'server', 'order']"
615,615,NoFile,the TinyZBot download the file,0,string><string>ALL__b93c-49a1-140915103610__00000000000000000000000000000000.tmu</string></ In order to download the file and parse,tinyzbot download file,hash-code order download file pars,"['tinyzbot', 'download', 'file']","['hash-code', 'order', 'download', 'file', 'pars']"
616,616,NoFile,the TinyZBot request the file,0,"execute, the TinyZBot must request the file. The file",tinyzbot request file,execut tinyzbot must request file. file,"['tinyzbot', 'request', 'file']","['execut', 'tinyzbot', 'must', 'request', 'file.', 'file']"
617,617,NoFile,Base64-encoded The file is downloaded inside of the SOAP response,0,the file. The file is downloaded Base64-encoded inside of the,base64-encod file download insid soap respons,file. file download base64-encod insid,"['base64-encod', 'file', 'download', 'insid', 'soap', 'respons']","['file.', 'file', 'download', 'base64-encod', 'insid']"
618,618,NoFile,SOAP is then uploaded this file over to the command and control server,0,requests that this file is then uploaded over SOAP to the,soap upload thi file command control server,request thi file upload soap,"['soap', 'upload', 'thi', 'file', 'command', 'control', 'server']","['request', 'thi', 'file', 'upload', 'soap']"
619,619,NoFile,It sending emails,0,"to logging keystroke data, sending emails, and creating a",send email,log keystrok data send email creat,"['send', 'email']","['log', 'keystrok', 'data', 'send', 'email', 'creat']"
620,620,NoFile,Its method of exfiltrating the logged keystrokes relied upon a hardcoded email address stored in the binary,0,exfiltrating the logged keystrokes relied upon a hardcoded email,method exfiltr log keystrok reli upon hardcod email address store binari,exfiltr log keystrok reli upon hardcod email,"['method', 'exfiltr', 'log', 'keystrok', 'reli', 'upon', 'hardcod', 'email', 'address', 'store', 'binari']","['exfiltr', 'log', 'keystrok', 'reli', 'upon', 'hardcod', 'email']"
621,621,NoFile,The email data exfiltration method underwent modification to be activated at a scheduled interval,0,data exfiltration method also underwent modification to be activated,email data exfiltr method underw modif activ schedul interv,data exfiltr method also underw modif activ,"['email', 'data', 'exfiltr', 'method', 'underw', 'modif', 'activ', 'schedul', 'interv']","['data', 'exfiltr', 'method', 'also', 'underw', 'modif', 'activ']"
622,622,NoFile,TerafficAnalyzer(at)yahoo.com The exfiltration email address was also changed to,0,The exfiltration email address was also changed to TerafficAnalyzer(at)yahoo.com. On June,exfiltr email address wa also chang,exfiltr email address wa also chang june,"['exfiltr', 'email', 'address', 'wa', 'also', 'chang']","['exfiltr', 'email', 'address', 'wa', 'also', 'chang', 'june']"
623,623,NoFile,Its functionality breaks down into uploading files,0,be straightforward. Its functionality breaks down into three fairly standard,function break upload file,straightforward. function break three fairli standard,"['function', 'break', 'upload', 'file']","['straightforward.', 'function', 'break', 'three', 'fairli', 'standard']"
624,624,NoFile,is received a command from the server,0,"benign. When a command is received from the server, the",receiv command server,benign. command receiv server,"['receiv', 'command', 'server']","['benign.', 'command', 'receiv', 'server']"
625,625,NoFile,Command functionality is limited to executing supplied commands,0,"tools utilize. Command functionality is limited to executing supplied commands,",command function limit execut suppli command,tool utilize. command function limit execut suppli command,"['command', 'function', 'limit', 'execut', 'suppli', 'command']","['tool', 'utilize.', 'command', 'function', 'limit', 'execut', 'suppli', 'command']"
626,626,NoFile,Command functionality is limited to downloading,0,"tools utilize. Command functionality is limited to executing supplied commands,",command function limit download,tool utilize. command function limit execut suppli command,"['command', 'function', 'limit', 'download']","['tool', 'utilize.', 'command', 'function', 'limit', 'execut', 'suppli', 'command']"
627,627,NoFile,Command functionality is limited to self-updating,0,"tools utilize. Command functionality is limited to executing supplied commands,",command function limit self-upd,tool utilize. command function limit execut suppli command,"['command', 'function', 'limit', 'self-upd']","['tool', 'utilize.', 'command', 'function', 'limit', 'execut', 'suppli', 'command']"
628,628,NoFile,PVZ-Out uploading results of commands and keystroke logging data to a remote server,0,"and control channel, primarily uploading results of commands and",pvz-out upload result command keystrok log data remot server,control channel primarili upload result command,"['pvz-out', 'upload', 'result', 'command', 'keystrok', 'log', 'data', 'remot', 'server']","['control', 'channel', 'primarili', 'upload', 'result', 'command']"
629,629,NoFile,he command and control upgrading applications,0,"and control still supports upgrading downloading, and executing of",command control upgrad applic,control still support upgrad download execut,"['command', 'control', 'upgrad', 'applic']","['control', 'still', 'support', 'upgrad', 'download', 'execut']"
630,630,NoFile,he command and control downloading applications,0,"control still supports upgrading, downloading and executing of applications,",command control download applic,control still support upgrad download execut applic,"['command', 'control', 'download', 'applic']","['control', 'still', 'support', 'upgrad', 'download', 'execut', 'applic']"
631,631,NoFile,zhCat TCP port 443 XORed communication connect back to with using on srv01.microsoftwindowsupdate(dot)net (a deceptive domain owned by this group with falsified Whois data attributing to Microsoft Investor Relations) the HTTP protocol,0,configuration executes zhCat to connect back to srv01.microsoftwindowsupdate(dot)net (a,zhcat tcp port 443 xore commun connect back use hash-code decept domain thi group falsifi whoi data attribut microsoft investor relat http protocol,configur execut zhcat connect back hash-code,"['zhcat', 'tcp', 'port', '443', 'xore', 'commun', 'connect', 'back', 'use', 'hash-code', 'decept', 'domain', 'thi', 'group', 'falsifi', 'whoi', 'data', 'attribut', 'microsoft', 'investor', 'relat', 'http', 'protocol']","['configur', 'execut', 'zhcat', 'connect', 'back', 'hash-code']"
632,632,NoFile,Csext has email functionality similar to TinyZBot,0,lose access. Csext also has email functionality similar to,csext ha email function similar tinyzbot,lose access. csext also ha email function similar,"['csext', 'ha', 'email', 'function', 'similar', 'tinyzbot']","['lose', 'access.', 'csext', 'also', 'ha', 'email', 'function', 'similar']"
633,633,NoFile,This email functionality exfiltrate the results of commands from the command file which can also include requests like gathering user information,0,functionality is used to exfiltrate the results of commands,thi email function exfiltr result command command file also includ request like gather user inform,function use exfiltr result command,"['thi', 'email', 'function', 'exfiltr', 'result', 'command', 'command', 'file', 'also', 'includ', 'request', 'like', 'gather', 'user', 'inform']","['function', 'use', 'exfiltr', 'result', 'command']"
634,634,NoFile,custom malware beaconed its IP address to an e-mail account under the attacker’s control,0,the victim’s computer and beaconed its IP address to,custom malwar beacon ip address e-mail account attack control,victim comput beacon ip address,"['custom', 'malwar', 'beacon', 'ip', 'address', 'e-mail', 'account', 'attack', 'control']","['victim', 'comput', 'beacon', 'ip', 'address']"
635,635,NoFile,The custom malware used in this attack beacons home with the IP address of the victim’s computer,0,"the decoy slideshow, and beacons home with the IP",custom malwar use thi attack beacon home ip address victim comput,decoy slideshow beacon home ip,"['custom', 'malwar', 'use', 'thi', 'attack', 'beacon', 'home', 'ip', 'address', 'victim', 'comput']","['decoy', 'slideshow', 'beacon', 'home', 'ip']"
636,636,NoFile,the malware sends data captured by the malware to an e-mail address,0,"Further, because the malware sends data captured by the",malwar send data captur malwar e-mail address,becaus malwar send data captur,"['malwar', 'send', 'data', 'captur', 'malwar', 'e-mail', 'address']","['becaus', 'malwar', 'send', 'data', 'captur']"
637,637,NoFile,Data is transmitted by to e-mail an account presumably controlled by the attacker,0,protected file: C:\Users\Username\AppData\Local\Microsoft\Windows\win32.tmp\drv.sys\mxtd Data is transmitted by e-mail to an,data transmit e-mail account presum control attack,protect file: hash-code data transmit e-mail,"['data', 'transmit', 'e-mail', 'account', 'presum', 'control', 'attack']","['protect', 'file:', 'hash-code', 'data', 'transmit', 'e-mail']"
638,638,NoFile,The malware sends an e-mail to the same inbox,0,credentials. The malware then sends an e-mail to the,malwar send e-mail inbox,credentials. malwar send e-mail,"['malwar', 'send', 'e-mail', 'inbox']","['credentials.', 'malwar', 'send', 'e-mail']"
639,639,NoFile,AdobeIns connects to at via using an account the online e-mail provider inbox.com smtp hardcoded credentials,0,by the attacker. AdobeIns connects to an account at,adobein connect via use account onlin e-mail provid  com-file smtp hardcod credenti,attacker. adobein connect account,"['adobein', 'connect', 'via', 'use', 'account', 'onlin', 'e-mail', 'provid', 'com-file', 'smtp', 'hardcod', 'credenti']","['attacker.', 'adobein', 'connect', 'account']"
640,640,NoFile,The malware sends an e-mail containing the victim’s IP address and miscellaneous system information,0,"remote access, but only sends an e-mail containing the",malwar send e-mail contain victim ip address miscellan system inform,remot access onli send e-mail contain,"['malwar', 'send', 'e-mail', 'contain', 'victim', 'ip', 'address', 'miscellan', 'system', 'inform']","['remot', 'access', 'onli', 'send', 'e-mail', 'contain']"
641,641,NoFile,The malware resends the information each time the computer is restarted,0,system information. The malware resends the information each time,malwar resend inform time comput restart,system information. malwar resend inform time,"['malwar', 'resend', 'inform', 'time', 'comput', 'restart']","['system', 'information.', 'malwar', 'resend', 'inform', 'time']"
