,Unnamed: 0,label,text-rel,label_num,text-neigh,text-rel-processed,text-neigh-processed,text-rel-tokens,text-neigh-tokens
756,756,Other,the drivers hooks the following exports within ndis.sys (for NDIS 6.0),1,"After that, the drivers hooks the following exports within",driver hook follow export within ndis.si ndi 6.0,driver hook follow export within,"['driver', 'hook', 'follow', 'export', 'within', 'ndis.si', 'ndi', '6.0']","['driver', 'hook', 'follow', 'export', 'within']"
757,757,Other,it Another set of exports hook in ndis.sys (for NDIS 6.0),1,exports it attempts to hook in ndis.sys (for NDIS,anoth set export hook ndis.si ndi 6.0,export attempt hook ndis.si ndi,"['anoth', 'set', 'export', 'hook', 'ndis.si', 'ndi', '6.0']","['export', 'attempt', 'hook', 'ndis.si', 'ndi']"
758,758,Other,installed the hooks,1,NdisMPauseComplete With the hooks installed whenever the network adapter,instal hook,ndismpausecomplet hook instal whenev network adapt,"['instal', 'hook']","['ndismpausecomplet', 'hook', 'instal', 'whenev', 'network', 'adapt']"
759,759,Other,the hook handlers Snake’s own MiniportXxx functions register with the NDIS library,1,the hook handlers will register Snake’s own MiniportXxx functions,hook handler snake miniportxxx function regist ndi librari,hook handler regist snake miniportxxx function,"['hook', 'handler', 'snake', 'miniportxxx', 'function', 'regist', 'ndi', 'librari']","['hook', 'handler', 'regist', 'snake', 'miniportxxx', 'function']"
760,760,Other,NDIS Snake’s hook function invokes,1,"When that happens, NDIS invokes Snake’s hook function (ProtocolReceiveNetBufferLists)",ndi snake hook function invok,happen ndi invok snake hook function,"['ndi', 'snake', 'hook', 'function', 'invok']","['happen', 'ndi', 'invok', 'snake', 'hook', 'function']"
761,761,Other,it invoking a data receive indication function NdisMIndicateReceiveNetBufferLists(),1,it calls NDIS by invoking a data receive indication,invok data receiv indic function hash-code,call ndi invok data receiv indic,"['invok', 'data', 'receiv', 'indic', 'function', 'hash-code']","['call', 'ndi', 'invok', 'data', 'receiv', 'indic']"
762,762,Other,the protocol driver NdisSendNetBufferLists() calling,1,"them to NDIS by calling NdisSendNetBufferLists(). NDIS, in turn,",protocol driver call,ndi call ndi turn,"['protocol', 'driver', 'call']","['ndi', 'call', 'ndi', 'turn']"
763,763,Other,NDIS calls the miniport driver’s MiniportSendNetBufferLists() function,1,"NdisSendNetBufferLists(). NDIS, in turn, calls the miniport driver’s MiniportSendNetBufferLists()",ndi call miniport driver function,ndi turn call miniport driver,"['ndi', 'call', 'miniport', 'driver', 'function']","['ndi', 'turn', 'call', 'miniport', 'driver']"
764,764,Other,Snake registered as on a TDI driver the device stack,1,on Windows 7. Being registered as a TDI driver,snake regist tdi driver devic stack,window 7. regist tdi driver,"['snake', 'regist', 'tdi', 'driver', 'devic', 'stack']","['window', '7.', 'regist', 'tdi', 'driver']"
765,765,Other,NdisIMRegisterLayeredMiniport() API The driver is registered with,1,e.g. TCP/IP). The driver is registered with NdisIMRegisterLayeredMiniport() API. After,api driver regist,e.g. system-path  driver regist api.,"['api', 'driver', 'regist']","['e.g.', 'system-path', 'driver', 'regist', 'api.']"
766,766,Other,NdisFRegisterFilterDriver() API The driver is registered with,1,entry: HKLM\SYSTEM\CurrentControlSet\Control\Network\{4d36e974-e325-11ce-bfc1-08002be10318} The driver is registered with NdisFRegisterFilterDriver() API. BAE,api driver regist,entry: hash-code driver regist api. bae,"['api', 'driver', 'regist']","['entry:', 'hash-code', 'driver', 'regist', 'api.', 'bae']"
767,767,Other,The Snake rootkit Network Driver Interface Specification (NDIS) protocol driver registers itself as,1,PROTOCOL The Snake rootkit registers itself as Network Driver,snake rootkit network driver interfac specif ndi protocol driver regist,protocol snake rootkit regist network driver,"['snake', 'rootkit', 'network', 'driver', 'interfac', 'specif', 'ndi', 'protocol', 'driver', 'regist']","['protocol', 'snake', 'rootkit', 'regist', 'network', 'driver']"
768,768,Other,the driver writes log data into the pipe \Device\NamedPipe\isapi_log,1,"its activity, the driver writes log data into the",driver write log data pipe,activ driver write log data,"['driver', 'write', 'log', 'data', 'pipe']","['activ', 'driver', 'write', 'log', 'data']"
769,769,Other,it send traffic data into a memory pipe \Device\NamedPipe\isapi_http,1,traffic arrival it may send traffic data into a,send traffic data memori pipe,traffic arriv may send traffic data,"['send', 'traffic', 'data', 'memori', 'pipe']","['traffic', 'arriv', 'may', 'send', 'traffic', 'data']"
770,770,Other,it send a received peer-2-peer command message write_peer_nfo=IP_ADDRESS:PORT0frag_no_scrambling=Y0 into another memory pipe called \Device\NamedPipe\isapi_dg,1,"pipe \Device\NamedPipe\isapi_http, and then, send a received peer-2-peer command",send receiv peer-2-peer command messag hash-code anoth memori pipe call,pipe send receiv peer-2-peer command,"['send', 'receiv', 'peer-2-peer', 'command', 'messag', 'hash-code', 'anoth', 'memori', 'pipe', 'call']","['pipe', 'send', 'receiv', 'peer-2-peer', 'command']"
771,771,Other,used the named pipes for communications,1,of the named pipes used for communications is provided,use name pipe commun,name pipe use commun provid,"['use', 'name', 'pipe', 'commun']","['name', 'pipe', 'use', 'commun', 'provid']"
772,772,Other,Messages submitted into the pipes,1,\Device\NamedPipe\isapi_dg • \Device\NamedPipe\services_control Messages submitted into the pipes are,messag submit pipe,hash-code messag submit pipe,"['messag', 'submit', 'pipe']","['hash-code', 'messag', 'submit', 'pipe']"
773,773,Other,received the data from the pipes,1,domc.np • frag.np Once received from the pipes and,receiv data pipe,domc.np frag.np onc receiv pipe,"['receiv', 'data', 'pipe']","['domc.np', 'frag.np', 'onc', 'receiv', 'pipe']"
774,774,Other,the pipe server identify the messages,1,"infected userland module, to identify the messages first and",pipe server identifi messag,infect userland modul identifi messag first,"['pipe', 'server', 'identifi', 'messag']","['infect', 'userland', 'modul', 'identifi', 'messag', 'first']"
775,775,Other,The driver creates virtual file volumes for encrypted storage of its files and configuration data,1,2014 FILE The driver creates virtual file volumes for,driver creat virtual file volum encrypt storag file configur data, file driver creat virtual file volum,"['driver', 'creat', 'virtual', 'file', 'volum', 'encrypt', 'storag', 'file', 'configur', 'data']","['file', 'driver', 'creat', 'virtual', 'file', 'volum']"
776,776,Other,The volumes are mounted from the virtual file systems RawDisk1 and RawDisk2,1,• \\.\Hd2 The volumes are mounted from the virtual file,volum mount virtual file system rawdisk1 rawdisk2,system-path  volum mount virtual file,"['volum', 'mount', 'virtual', 'file', 'system', 'rawdisk1', 'rawdisk2']","['system-path', 'volum', 'mount', 'virtual', 'file']"
777,777,Other,The first partition is created with the following steps,1,RawDisk2. The first partition is created with the following steps:,first partit creat follow step,rawdisk2. first partit creat follow steps:,"['first', 'partit', 'creat', 'follow', 'step']","['rawdisk2.', 'first', 'partit', 'creat', 'follow', 'steps:']"
778,778,Other,the rootkit IofCallDriver() API The hook installed on,1,as \\.\Hd1 The hook installed by the rootkit on,rootkit iofcalldriv api hook instal,system-path  hook instal rootkit,"['rootkit', 'iofcalldriv', 'api', 'hook', 'instal']","['system-path', 'hook', 'instal', 'rootkit']"
779,779,Other,FAT volumes Both volumes be set up as,1,Both volumes appear to be set up as FAT volumes. An,fat volum volum set,volum appear set fat volumes.,"['fat', 'volum', 'volum', 'set']","['volum', 'appear', 'set', 'fat', 'volumes.']"
780,780,Other,the Snake driver uses virtual volumes,1,that the Snake driver uses virtual volumes to store,snake driver use virtual volum,snake driver use virtual volum store,"['snake', 'driver', 'use', 'virtual', 'volum']","['snake', 'driver', 'use', 'virtual', 'volum', 'store']"
781,781,Other,it load its unsigned 64-bit driver on a 64-bit version of Windows XP,1,and it can successfully load its unsigned 64-bit driver,load unsign 64-bit driver 64-bit version window xp,success load unsign 64-bit driver,"['load', 'unsign', '64-bit', 'driver', '64-bit', 'version', 'window', 'xp']","['success', 'load', 'unsign', '64-bit', 'driver']"
782,782,Other,The dropper registers itself as a service,1,%windows%\$NtUninstallQ817473$\fdisk_mon.exe The dropper then registers itself as a service,dropper regist servic,hash-code dropper regist servic,"['dropper', 'regist', 'servic']","['hash-code', 'dropper', 'regist', 'servic']"
783,783,Other,is registered the dropper itself,1,is not registered; what is registered instead is the dropper,regist dropper,registered; regist instead dropper,"['regist', 'dropper']","['registered;', 'regist', 'instead', 'dropper']"
784,784,Other,be loaded the unsigned 64-bit driver,1,unsigned 64-bit driver can be loaded This variable is used,load unsign 64-bit driver,unsign 64-bit driver load thi variabl use,"['load', 'unsign', '64-bit', 'driver']","['unsign', '64-bit', 'driver', 'load', 'thi', 'variabl', 'use']"
785,785,Other,is loaded the 64-bit unsigned driver,1,the 64-bit unsigned driver is loaded This explains why Snake,load 64-bit unsign driver,64-bit unsign driver load thi explain whi snake,"['load', '64-bit', 'unsign', 'driver']","['64-bit', 'unsign', 'driver', 'load', 'thi', 'explain', 'whi', 'snake']"
786,786,Other,Snake dropper registers itself as a service,1,explains why Snake dropper registers itself as a service,snake dropper regist servic,explain whi snake dropper regist servic,"['snake', 'dropper', 'regist', 'servic']","['explain', 'whi', 'snake', 'dropper', 'regist', 'servic']"
787,787,Other,Snake dropper load the driver,1,"API call, and finally, load the driver. In order",snake dropper load driver,api call final load driver. order,"['snake', 'dropper', 'load', 'driver']","['api', 'call', 'final', 'load', 'driver.', 'order']"
788,788,Other,be injected libraries into usermode processes,1,the libraries that will be injected into usermode processes. BAE,inject librari usermod process,librari inject usermod processes. bae,"['inject', 'librari', 'usermod', 'process']","['librari', 'inject', 'usermod', 'processes.', 'bae']"
789,789,Other,a tool NTFS file systems creating,1,"driver, a tool for creating NTFS file systems, and",tool ntf file system creat,driver tool creat ntf file system,"['tool', 'ntf', 'file', 'system', 'creat']","['driver', 'tool', 'creat', 'ntf', 'file', 'system']"
790,790,Other,the kernel-mode driver The usermode DLLs injected into the userland system process,1,2014 The usermode DLLs injected by the kernel-mode driver,kernel-mod driver usermod dll inject userland system process, usermod dll inject kernel-mod driver,"['kernel-mod', 'driver', 'usermod', 'dll', 'inject', 'userland', 'system', 'process']","['usermod', 'dll', 'inject', 'kernel-mod', 'driver']"
791,791,Other,The rkctl_Win32.dll/rkctl_x64.dll module uses the following hard-coded named pipe for communications,1,inj_snake_x64.dll The rkctl_Win32.dll/rkctl_x64.dll module uses the following hard-coded named,modul use follow hard-cod name pipe commun,inj_snake_x64.dl modul use follow hard-cod name,"['modul', 'use', 'follow', 'hard-cod', 'name', 'pipe', 'commun']","['inj_snake_x64.dl', 'modul', 'use', 'follow', 'hard-cod', 'name']"
792,792,Other,the DLL activates,1,reports When the DLL activates it reads configuration parameters,dll activ,report dll activ read configur paramet,"['dll', 'activ']","['report', 'dll', 'activ', 'read', 'configur', 'paramet']"
