,label,text-rel,label_num,tokens,text-neigh,token
2095,NoActionName,the same Trojan.Dropper disguised as an attachment with the filename AVP.dll,0,search,contained the same Trojan.Dropper disguised as an attachment with,search
2096,NoActionName,The malware itself drops a malicious Downloader clbcatq.dll into a newly created wuauclt directory,0,creates,AVP.dll. The malware itself drops a malicious Downloader clbcatq.dll,creates
2097,NoActionName,a malicious Downloader clbcatq.dll Windows update posing as,0,write,"newly created wuauclt directory, posing as Windows update and",write
2098,NoActionName,The back door provided full access to the compromised computers,0,uploads,attacks. The back door provided full access to the,uploads
2099,NoActionName,they installed other back door Trojans,0,create,"were seeking, if they installed other back door Trojans",create
2100,NoActionName,The spear phishing emails came from 234 spoofed addresses,0,communicates,The spear phishing emails came from 234 spoofed addresses.,communicates
2101,NoActionName,They were made to appear to be linked to the company in relation to the subject and attachment chosen,0,perform,234 spoofed addresses. They were made to appear to be,perform
2102,NoActionName,The emails all contained malicious attachments,0,were originally used,manager. The emails all contained malicious attachments. None of,were originally used
2103,NoActionName,Trojan droppers download additional malware,0,loaded,Trojan droppers that would download additional malware. The attackers,loaded
2104,NoActionName,The malware chosen was a variant of the Poison Ivy Trojan Backdoor.Darkmoon,0,configures,extension. The malware chosen was a variant of the,configures
2105,NoActionName,installed the back door,0,collects,Sticky Notes Desktop.exe Once installed the back door would,collects
2106,NoActionName,the back door Windows restart with,0,sending,key in order to restart with Windows and connect,sending
2107,NoActionName,the back door connect to one of three C&C servers located in Greece,0,encodes,restart with Windows and connect to one of three,encodes
2108,NoActionName,The last C&C server been used since in 2010 similar attacks against other companies,0,encrypts,last C&C server has been used since 2010 in similar,encrypts
2109,NoActionName,The chosen names of the C&C server domains imitates legitimate services in a bid to be overlooked by the system administrators when checking their logs,0,extract,the C&C server domains imitates legitimate services in a,extract
2110,NoActionName,The back door provides full remote access to the compromised computers,0,Implements,logs. The back door provides full remote access to,Implements
2111,NoActionName,The back door allowing for extraction of any data,0,logs,"to the compromised computers, allowing for extraction of any",logs
2112,NoActionName,was used Wage Data 2012 in 944 emails,0,being recorded,"line Wage Data 2012 was used in 944 emails, sent",being recorded
2113,NoActionName,sent 944 emails from to 26 different email addresses targets in nine different sectors,0,sent,"used in 944 emails, sent from 26 different email",sent
2114,NoActionName,The attack used the same infected Microsoft Word document in every instance,0,send,over eight days and used the same infected Microsoft,send
2115,NoActionName,The attacker compromises the network,0,is,phase. The attacker usually compromises the network by delivering,is
2116,NoActionName,The attacker delivering targeted malware to vulnerable systems or employees,0,compromise,compromises the network by delivering targeted malware to vulnerable,compromise
2117,NoActionName,send spear phishing emails,0,use,"attack. One is to send spear phishing emails, where",use
2118,NoActionName,is delivered a link to a malicious website or a malicious attachment using social engineering techniques,0,use,or a malicious attachment is delivered using social engineering techniques.,use
2119,NoActionName,The second method is watering hole attacks,0,use,"which is gaining traction, is watering hole attacks, where",use
2120,NoActionName,the attacker infects a website that has a high likelihood of being visited by the intended victim,0,is leveraged,"attacks, where the attacker infects a website that has",is leveraged
2121,NoActionName,the attacker IP address filters using before infecting any visitor of such sites,0,been using,the intended victim. By using IP address filters before,been using
2122,NoActionName,Some groups plan watering hole attacks,0,be performed,time. Some groups carefully plan watering hole attacks. For,be performed
2123,NoActionName,the group resumed the watering hole attack using a different exploit,0,is performed,days later the group resumed the watering hole attack,is performed
2124,NoActionName,posing as a genuine Wi-Fi hotspot,0,utilized,"the same physical location, posing as a genuine Wi-Fi",utilized
2125,NoActionName,the attacker swap an update of legitimate software for a maliciously crafted version,0,had,enable the attacker to swap an update of legitimate,had
2126,NoActionName,the attacker Once gains control over the computer the victim installs the genuine looking update,0,was presumably obtained,"update, the attacker effectively gains control over the computer.",was presumably obtained
2127,NoActionName,is used a regular off-the-shelf back door Trojan,0,repurposed,off-the-shelf back door Trojan is used In these cases the,repurposed
2128,NoActionName,is first analyzed the infected system to ensure that it is of interest to them,0,have,that the infected system is first analyzed to ensure that it,have
2129,NoActionName,attackers install key loggers,0,have,"by attackers is to install key loggers, dump local",have
2130,NoActionName,attackers dump local credentials,0,writes,"to install key loggers, dump local credentials, search local",writes
2131,NoActionName,attackers search local storage for saved accounts,0,is stored,"loggers, dump local credentials, search local storage for saved",is stored
2132,NoActionName,attackers sniff the network for passwords,0,drops,for saved accounts and sniff the network for passwords.,drops
2133,NoActionName,Often small scripts or even manual commands are used to comb through local files and create network mappings,0,is executed,or even manual commands are used to comb through local,is executed
